KROGER|011|00002|0004300006863|2016-07-31|1.00|U|19.99|19.99|0||0|0
KROGER|011|00002|0004300006937|2016-07-31|1.00|U|1.00|1.00|0||0|0
KROGER|011|00002|0004300006938|2016-07-31|3.00|U|1.00|3.00|0||0|0
KROGER|011|00002|0004300006939|2016-07-31|3.00|U|1.00|3.00|0||0|0
KROGER|011|00002|0004300020001|2016-07-31|1.00|U|.99|.99|0||0|0
KROGER|011|00002|0004300020006|2016-07-31|1.00|U|.99|.99|0||0|0
KROGER|011|00002|0004300020040|2016-07-31|4.00|U|.99|3.96|0||0|0
KROGER|011|00002|0004300020051|2016-07-31|1.00|U|1.59|1.59|0||0|0
KROGER|011|00002|0004300020052|2016-07-31|1.00|U|1.59|1.59|0||0|0
KROGER|011|00002|0004300020056|2016-07-31|1.00|U|1.59|1.59|0||0|0
KROGER|011|00002|0004300020145|2016-07-31|1.00|U|1.59|1.59|0||0|0
KROGER|011|00002|0004300020433|2016-07-31|1.00|U|1.19|1.19|0||0|0
KROGER|011|00002|0004300020439|2016-07-31|1.00|U|1.19|1.19|0||0|0
KROGER|011|00002|0004300020440|2016-07-31|2.00|U|1.19|2.38|0||0|0
KROGER|011|00002|0004300020442|2016-07-31|1.00|U|1.19|1.19|0||0|0
KROGER|011|00002|0004300020449|2016-07-31|1.00|U|.48|.48|0||0|0
KROGER|011|00002|0004300020472|2016-07-31|1.00|U|1.69|1.69|0||0|0
KROGER|011|00002|0004300020475|2016-07-31|1.00|U|1.69|1.69|0||0|0
KROGER|011|00002|0004300020551|2016-07-31|1.00|U|.83|.83|0||0|0
KROGER|011|00002|0004300020553|2016-07-31|1.00|U|.90|.90|0||0|0
KROGER|011|00002|0004300020691|2016-07-31|1.00|U|1.69|1.69|0||0|0
KROGER|011|00002|0004300028521|2016-07-31|1.00|U|2.39|2.39|0||0|0
KROGER|011|00002|0004300028591|2016-07-31|1.00|U|2.39|2.39|0||0|0
KROGER|011|00002|0004300029322|2016-07-31|2.00|U|2.99|5.98|0||0|0
KROGER|011|00002|0004300079470|2016-07-31|1.00|U|8.19|8.19|0||0|0
KROGER|011|00002|0004300094502|2016-07-31|6.00|U|2.32|13.94|0||0|0
KROGER|011|00002|0004300094511|2016-07-31|6.00|U|1.49|8.94|0||0|0
KROGER|011|00002|0004300094964|2016-07-31|2.00|U|1.69|3.38|0||0|0
